ENTREZID	SYMBOL
729438	CASTOR2
81554	RCC1L
389524	GTF2IRD2B
654817	NCF1C
2970	GTF2IP1
54441	STAG3L1
155400	NSUN5P1
100101267	POM121C
442590	SPDYE5
5387	PMS2P3
3092	HIP1
57414	RHBDD2
5447	POR
83862	TMEM120A
51657	STYXL1
4191	MDH2
101927160	NA
3315	HSPB1
7532	YWHAG
7784	ZP3
113878	DTX2
619190	FDPSP2
105375355	UPK3B
441263	DTX2P1-UPK3BP1-PMS2P11
100132832	PMS2P9
57639	CCDC146
54103	GSAP
5782	PTPN12
100505854	APTR
222194	RSBN1L
85025	TMEM60
57157	PHTF2
9863	MAGI2
2770	GNAI1
10512	SEMA3C
781	CACNA2D1
27445	PCLO
10371	SEMA3A
222223	ELAPOR2
9988	DMTF1
79161	TMEM243
11257	TP53TG1
54677	CROT
55972	SLC25A40
10926	DBF4
6717	SRI
79689	STEAP4
26872	STEAP1
261729	STEAP2
79846	CFAP69
85865	GTPBP10
9069	CLDN12
5218	CDK14
8321	FZD1
7978	MTERF1
10142	AKAP9
1595	CYP51A1
889	KRIT1
54467	ANKIB1
57798	GATAD1
5189	PEX1
84060	RBM48
257415	FAM133B
1021	CDK6
54809	SAMD9
219285	SAMD9L
55610	VPS50
7980	TFPI2
2791	GNG11
10282	BET1
64921	CASD1
8910	SGCE
23089	PEG10
55607	PPP1R9A
5446	PON3
5445	PON2
5166	PDK4
1780	DYNC1I1
10165	SLC25A13
7979	SEM1
57001	SDHAF3
440	ASNS
389538	CCZ1P-OR7E38P
22853	LMTK2
25851	TECPR1
25798	BRI3
55971	BAIAP2L1
8295	TRRAP
101927550	LOC101927550
57154	SMURF1
10552	ARPC1A
10095	ARPC1B
11333	PDAP1
8896	BUD31
10898	CPSF4
9551	ATP5MF
285989	ZNF789
84124	ZNF394
23660	ZKSCAN5
221786	FAM200A
79027	ZNF655
221785	ZSCAN25
1577	CYP3A5
89122	TRIM4
7586	ZKSCAN1
7589	ZSCAN21
7551	ZNF3
10980	COPS6
4176	MCM7
9179	AP4M1
6878	TAF6
245812	CNPY4
255374	MBLAC1
389541	LAMTOR4
55262	TRAPPC14
10734	STAG3
352954	CASTOR3P
79037	PVRIG
441272	SPDYE3
5379	PMS2P1
101752399	STAG3L5P-PVRIG2P-PILRB
55063	ZCWPW1
56257	MEPCE
221908	PPP1R35
81628	TSC22D4
3268	AGFG2
100316904	SAP25
4034	LRCH4
5118	PCOLCE
64598	MOSPD3
2783	GNB2
64599	GIGYF1
10248	POP7
2050	EPHB4
56996	SLC12A9
7205	TRIP6
51593	SRRT
81844	TRIM56
5054	SERPINE1
1174	AP1S1
8985	PLOD3
10467	ZNHIT1
24146	CLDN15
51024	FIS1
101927746	EMSLR
64792	IFT22
1523	CUX1
10603	SH2B2
729597	SPDYE6
79706	PRKRIP1
80228	ORAI2
54784	ALKBH4
222229	LRWD1
5439	POLR2J
548644	POLR2J3
441273	SPDYE2
10156	RASA4
246721	POLR2J2
222234	FAM185A
222235	FBXL13
10234	LRRC17
58160	NFE4
83787	ARMC10
222236	NAPEPLD
349152	DPY19L2P2
9512	PMPCB
27000	DNAJC2
5701	PSMC2
5001	ORC5
100216546	LINC01004
100216545	KMT2E-AS1
55904	KMT2E
6733	SRPK2
54517	PUS7
60561	RINT1
222255	ATXN7L1
6856	SYPL1
10135	NAMPT
168455	CCDC71L
5294	PIK3CG
5577	PRKAR2B
26959	HBP1
10466	COG5
11062	DUS4L
55973	BCAP29
79872	CBLL1
1738	DLD
3912	LAMB1
4897	NRCAM
50640	PNPLA8
168451	THAP5
4189	DNAJB9
83943	IMMP2L
9732	DOCK4
11179	ZNF277
3475	IFRD1
286006	LSMEM1
64418	TMEM168
154743	BMT2
54329	GPR85
401397	SMIM30
93986	FOXP2
29969	MDFIC
26136	TES
858	CAV2
857	CAV1
4233	MET
830	CAPZA2
7982	ST7
1080	CFTR
51691	LSM8
23554	TSPAN12
54556	ING3
79974	CPED1
10447	FAM3C
5803	PTPRZ1
10157	AASS
93664	CADPS2
4698	NDUFA5
8976	WASL
2861	GPR37
25913	POT1
168850	ZNF800
79571	GCC1
381	ARF5
27044	SND1
157247	NA
55131	RBM28
3614	IMPDH1
29923	HILPDA
55798	METTL2B
402483	LINC01000
346653	GARIN1A
813	CALU
64753	CCDC136
2318	FLNC
9296	ATP6V1F
375616	KCP
3663	IRF5
23534	TNPO3
340348	TSPAN33
23382	AHCYL2
57464	STRIP2
100287482	SMKR1
4899	NRF1
7328	UBE2H
51530	ZC3HC1
23008	KLHDC10
84928	TMEM209
51200	CPA4
95681	CEP41
4232	MEST
26958	COPG2
53844	COPG2IT1
378805	LINC-PINT
4289	MKLN1
100506881	MKLN1-AS
5420	PODXL
54927	CHCHD3
100500804	MIR3654
60412	EXOC4
84912	SLC35B4
231	AKR1B1
57016	AKR1B10
669	BPGM
800	CALD1
340351	AGBL3
55281	TMEM140
78996	CYREN
29062	WDR91
4850	CNOT4
23165	NUP205
647087	STMP1
64764	CREB3L2
8805	TRIM24
57670	KIAA1549
92092	ZC3HAV1L
56829	ZC3HAV1
79989	IFT56
254048	UBN2
51631	LUC7L2
28996	HIPK2
64761	PARP12
80853	KDM7A
100134229	KDM7A-DT
84255	SLC37A3
401409	RAB19
23608	MKRN1
90956	ADCK2
100134713	NDUFB2-AS1
4708	NDUFB2
673	BRAF
51650	MRPS33
100507421	TMEM178B
55750	AGK
57189	DENND11
6742	SSBP1
5645	PRSS2
2051	EPHB6
373156	GSTK1
135932	TMEM139
835	CASP2
7791	ZYX
2041	EPHA1
285965	EPHA1-AS1
285966	TCAF2
9747	TCAF1
445328	ARHGEF35
728377	ARHGEF34P
7984	ARHGEF5
27010	TPK1
8454	CUL1
2146	EZH2
9601	PDIA4
136051	ZNF786
155054	ZNF425
57541	ZNF398
8427	ZNF282
7988	ZNF212
100289678	ZNF783
155060	LOC155060
27153	ZNF777
155061	ZNF746
79970	ZNF767P
643641	ZNF862
155066	ATP6V0E2
653857	ACTR3C
65999	LRRC61
113763	ZBED10P
29803	REPIN1
285971	ZNF775
155038	GIMAP8
55303	GIMAP4
474344	GIMAP6
26157	GIMAP2
11194	ABCB8
1020	CDK5
6522	SLC4A2
10922	FASTK
83590	TMUB1
116988	AGAP3
10061	ABCF2
54480	CHPF2
6604	SMARCD3
51667	NUB1
6009	RHEB
51422	PRKAG2
63917	GALNT11
58508	KMT2C
100128822	LINC01003
7516	XRCC2
57180	ACTR3B
100132707	PAXIP1-AS2
22976	PAXIP1
202781	PAXIP1-DT
3638	INSIG1
2020	EN2
100506302	RBM33-DT
155435	RBM33
129790	NA
140545	RNF32
64327	LMBR1
64434	NOM1
3110	MNX1
645249	MNX1-AS1
9690	UBE3C
10049	DNAJB6
54892	NCAPG2
57488	ESYT2
55112	DYNC2I1
644128	RPL23AP53
169270	ZNF596
101927595	NA
26260	FBXO25
157695	TDRP
157697	ERICH1
100287015	MCPH1-DT
79648	MCPH1
55326	AGPAT5
286042	FAM86B3P
157285	PRAG1
137075	CLDN23
9258	MFHAS1
90459	ERI1
79660	PPP1R3B
8658	TNKS
4482	MSRA
94137	RP1L1
83595	SOX7
54984	PINX1
286046	XKR6
66036	MTMR9
83648	FAM167A
2626	GATA4
252969	NEIL2
2222	FDFT1
1508	CTSB
100506990	FAM86B2-DT
91694	LONRF1
57604	TRMT9B
10395	DLC1
51201	ZDHHC2
29883	CNOT7
137492	VPS37A
9108	MTMR7
6542	SLC7A2
5157	PDGFRL
57509	MTUS1
5108	PCM1
427	ASAH1
9	NAT1
23362	PSD3
63898	SH2D4A
55790	CSGALNACT1
55174	INTS10
526	ATP6V1B2
23039	XPO7
2039	DMTN
64760	FHIP2B
79873	NUDT18
55806	HR
80346	REEP4
649	BMP1
9796	PHYHIP
661	POLR3D
23516	SLC39A14
5533	PPP3CC
10174	SORBS3
64236	PDLIM2
541565	C8orf58
57805	CCAR2
55909	BIN3
23221	RHOBTB2
8795	TNFRSF10B
8794	TNFRSF10C
8793	TNFRSF10D
8797	TNFRSF10A
389641	TNFRSF10A-DT
91782	CHMP7
203069	R3HCC1
4017	LOXL2
9583	ENTPD4
51312	SLC25A37
4824	NKX3-1
6781	STC1
10863	ADAM28
80005	DOCK5
2796	GNRH1
54793	KCTD9
157313	CDCA2
5520	PPP2R2A
665	BNIP3L
1808	DPYSL2
23087	TRIM35
2185	PTK2B
2053	EPHX2
1191	CLU
51435	SCARA3
55246	CCDC25
157570	ESCO2
55872	PBK
55140	ELP3
55893	ZNF395
7976	FZD3
2137	EXTL3
55756	INTS9
79618	HMBOX1
23303	KIF13B
1846	DUSP4
619351	LINC00589
51669	SARAF
23484	LEPROTL1
10671	DCTN6
11030	RBPMS
2961	GTF2E2
2936	GSR
7993	UBXN8
5516	PPP2CB
7486	WRN
3084	NRG1
84750	FUT10
84549	MAK16
80185	TTI2
79845	RNF122
80139	ZNF703
11160	ERLIN2
728024	LOC728024
11212	PLPBP
55290	BRF2
80223	RAB11FIP1
1978	EIF4EBP1
9070	ASH2L
27257	LSM1
9530	BAG4
23259	DDHD2
84513	PLPP5
54904	NSD3
137994	LETM2
2260	FGFR1
6867	TACC1
59339	PLEKHA2
83877	TM2D2
8754	ADAM9
3620	IDO1
56892	TCIM
51125	GOLGA7
84296	GINS4
137964	GPAT4
286	ANK1
7994	KAT6A
10947	AP3M2
5327	PLAT
3551	IKBKB
5423	POLB
7419	VDAC3
6575	SLC20A2
114926	SMIM19
55145	THAP1
81790	RNF170
84376	HOOK3
2339	FNTA
84197	POMK
138050	HGSNAT
23514	SPIDR
1052	CEBPD
5591	PRKDC
4173	MCM4
7336	UBE2V2
79645	CLXN
6591	SNAI2
115294	PCMTD1
9821	RB1CC1
51606	ATP6V1H
8601	RGS20
6917	TCEA1
10434	LYPLA1
29088	MRPL15
6101	RP1
137695	TMEM68
96764	TGS1
4067	LYN
6224	RPS20
5324	PLAG1
79145	CHCHD7
195814	SDR16C5
54928	BPNT2
100505477	LINC01602
137886	UBXN2B
6386	SDCBP
8439	NSMAF
5862	RAB2A
55636	CHD7
444	ASPH
8836	GGH
253943	YTHDF3
55156	ARMC1
9650	MTFR1
5150	PDE7A
23212	RRS1
4603	MYBL1
80124	VCPIP1
56260	C8orf44
157777	MCMDC2
641638	SNHG6
10987	COPS5
79848	CSPP1
10565	ARFGEF1
10499	NCOA2
23471	TRAM1
51110	LACTB2
389668	XKR9
2138	EYA1
7013	TERF1
6129	RPL7
157506	RDH10
27067	STAU2
55284	UBE2W
6921	ELOC
54968	TMEM70
56704	JPH1
54332	GDAP1
83690	CRISPLD1
101805492	CASC9
3174	HNF4G
5828	PEX2
5569	PKIA
51101	ZC2HC1A
3574	IL7
23462	HEY1
28957	MRPS28
7163	TPD52
65986	ZBTB10
619279	ZNF704
55824	PAG1
2171	FABP5
3612	IMPA1
79752	ZFAND1
92421	CHMP4C
64089	SNX16
85444	LRRCC1
1875	E2F5
401466	RBIS
11059	WWP1
51115	RMDN1
8895	CPNE3
101929709	PARAIL
8767	RIPK2
734	OSGIN2
4683	NBN
1666	DECR1
793	CALB1
169200	TMEM64
55529	PIP4P2
100506365	OTUD6B-AS1
51633	OTUD6B
286144	TRIQK
137392	CIBAR1
389677	RBM12B
55472	RBM12B-AS1
91147	TMEM67
54704	PDP1
2669	GEM
25788	RAD54B
25962	VIRMA
100288748	LINC02894
54845	ESRP1
286148	DPY19L4
55656	INTS8
9134	CCNE2
137682	NDUFAF6
94241	TP53INP1
79666	PLEKHF2
157657	CFAP418
7381	UQCRB
51001	MTERF3
9791	PTDSS1
10404	CPQ
92140	MTDH
55353	LAPTM4B
4147	MATN2
6156	RPL30
10247	RIDA
10940	POP1
79815	NIPAL2
6788	STK3
116039	OSR2
157680	VPS13B
1345	COX6C
286151	FBXO43
5440	POLR2K
6674	SPAG1
25897	RNF19A
157567	ANKRD46
26986	PABPC1
7534	YWHAZ
51123	ZNF706
79977	GRHL2
83988	NCALD
50484	RRM2B
51366	UBR5
7071	KLF10
51582	AZIN1
528	ATP6V1C1
8323	FZD6
115908	CTHRC1
81034	SLC25A32
25879	DCAF13
29967	LRP12
102723356	ZFPM2-AS1
55074	OXR1
3646	EIF3E
9694	EMC2
84955	NUDCD1
56943	ENY2
9166	EBAG9
55638	SYBU
114788	CSMD3
7227	TRPS1
8667	EIF3H
84294	UTP23
5885	RAD21
90390	MED30
2131	EXT1
401474	SAMD12
552860	SAMD12-AS1
4982	TNFRSF11B
114569	MAL2
4856	CCN3
6873	TAF2
79075	DSCC1
64798	DEPTOR
28998	MRPL13
27085	MTBP
6641	SNTB1
3037	HAS2
594842	HAS2-AS1
22882	ZHX2
79139	DERL1
93594	TBC1D31
84985	FAM83A
100131726	FAM83A-AS1
11244	ZHX1
29028	ATAD2
55093	NTAQ1
114907	FBXO32
157769	FAM91A1
654463	FER1L6
157378	TMEM65
55039	TRMT12
101927612	RNF139-DT
11236	RNF139
83940	TATDN1
4715	NDUFB9
9788	MTSS1
137209	ZNF572
6713	SQLE
9897	WASHC5
286053	NSMCE2
10221	TRIB1
157638	LRATD2
103021165	CASC19
100507056	CCAT1
727677	CASC8
4609	MYC
5820	PVT1
56169	GSDMC
51571	CYRIB
50807	ASAP1
23167	EFR3A
137835	TMEM71
51105	PHF20L1
10397	NDRG1
6482	ST3GAL1
57623	ZFAT
83696	TRAPPC9
54108	CHRAC1
27161	AGO2
5747	PTK2
22898	DENND3
57210	SLC45A4
203062	TSNARE1
8629	JRK
8000	PSCA
54742	LY6K
100288181	LNCOC1
51337	THEM6
137797	LYPD2
66004	LYNX1
8581	LY6D
4061	LY6E
286128	ZFP41
2738	GLI4
100507316	MINCR
79943	ZNF696
116447	TOP1MT
78998	RHPN1-AS1
114822	RHPN1
23144	ZC3H3
79792	GSDMD
642475	MROH6
93100	NAPRT
1936	EEF1D
286075	ZNF707
286077	FAM83H
100128338	NA
23513	SCRIB
22827	PUF60
340371	NRBP2
83481	EPPK1
5339	PLEC
84875	PARP10
2907	GRINA
26873	OPLAH
54512	EXOSC4
8733	GPAA1
1537	CYC1
81858	SHARPIN
84232	MAF1
340390	WDR97
51236	HGH1
727957	MROH1
23246	BOP1
642658	SCX
3297	HSF1
8694	DGAT1
26233	FBXL6
79581	SLC52A2
203054	ADCK5
29894	CPSF1
55630	SLC39A4
51160	VPS28
4796	TONSL
50626	ZFTRAF1
90990	KIFC2
84988	PPP1R16A
113655	MFSD3
9401	RECQL4
9684	LRRC14
414919	C8orf82
80728	ARHGAP39
80778	ZNF34
6132	RPL8
340385	ZNF517
7553	ZNF7
28991	COMMD5
58500	ZNF250
7564	ZNF16
286101	ZNF252P
286102	TMED10P1
65265	C8orf33
100287171	WASHC1
55871	ZNG1A
23189	KANK1
6595	SMARCA2
7436	VLDLR
9933	PUM3
5991	RFX3
169792	GLIS3
6505	SLC1A1
55064	SPATA6L
403313	PLPP6
55664	CDC37L1
50808	AK3
10171	RCL1
3717	JAK2
55848	PLGRKT
29126	CD274
80380	PDCD1LG2
57589	RIC1
79956	ERMP1
158358	KIAA2026
26953	RANBP6
90865	IL33
115426	UHRF2
23081	KDM4C
90871	DMAC1
286343	LURAP1L
8777	MPDZ
4781	NFIB
340481	ZDHHC21
158219	TTC39B
6619	SNAPC3
11168	PSIP1
203238	CCDC171
54875	CNTLN
10670	RRAGA
54801	HAUS6
123	PLIN2
55667	DENND4C
6194	RPS6
340485	ACER2
4300	MLLT3
54914	FOCAD
286319	TUSC1
79886	CAAP1
9373	PLAA
80173	IFT74
79817	MOB3B
203228	C9orf72
158038	LINGO2
48	ACO1
23586	RIGI
10210	TOPORS
100129250	SMIM27
4712	NDUFB6
54840	APTX
3301	DNAJA1
55234	SMU1
2683	B4GALT1
573	BAG1
51510	CHMP5
4799	NFX1
360	AQP3
65083	NOL6
441394	SUGT1P1
441459	ANKRD18B
304	ANXA2P2
5646	PRSS3
54926	UBE2R2
55833	UBAP2
25853	DCAF12
51271	UBAP1
347240	KIF24
318	NUDT2
57462	MYORG
203259	FAM219A
138716	RPP25L
11258	DCTN3
10280	SIGMAR1
2592	GALT
25822	DNAJB5
7415	VCP
2189	FANCG
84720	PIGO
30968	STOML2
80256	ATOSB
10497	UNC13B
9853	RUSC2
7016	TESK1
6023	RMRP
203260	CCDC107
84904	ARHGEF39
768	CA9
7169	TPM2
7094	TLN1
10488	CREB3
57704	GBA2
9827	RGP1
4882	NPR2
84681	HINT2
51754	TMEM8B
152007	GLIPR2
1211	CLTA
10020	GNE
152006	RNF38
9833	MELK
100506710	EBLN3P
84186	ZCCHC7
9380	GRHPR
9925	ZBTB5
64425	POLR1E
26267	FBXO10
401505	TOMM5
158234	TRMT10B
51010	EXOSC3
79269	DCAF10
92014	SLC25A51
6461	SHB
219	ALDH1B1
100289137	FAM95C
253650	ANKRD18A
158228	FAM201A
79937	CNTNAP3
389741	GLIDR
654466	FGF7P3
101929959	BMS1P14
100132352	FRG1HP
644019	ZNG1F
105376066	NA
728577	CNTNAP3B
100289279	CNTNAP3C
103352539	LINC01410
375719	AQP7P1
220869	ZNG1E
100133121	FAM27B
116224	PABIR1
2395	FXN
9414	TJP2
375743	PTAR1
256691	MAMDC2
23137	SMC5
687	KLF9
23670	CEMIP2
51104	ABHD17B
138241	C9orf85
9615	GDA
7763	ZFAND5
301	ANXA1
55071	C9orf40
138199	CARNMT1
54981	NMRK1
26578	OSTF1
5125	PCSK5
55312	RFK
2650	GCNT1
23230	VPS13A
2776	GNAQ
84131	CEP78
29968	PSAT1
7091	TLE4
7088	TLE1
158158	RASEF
414328	IDNK
29979	UBQLN1
80318	GKAP1
55582	KIF27
84267	QNG1
3190	HNRNPK
80010	RMI1
64078	SLC28A3
4915	NTRK2
23287	AGTPBP1
389765	LOC389765
60560	NAA35
51280	GOLM1
81689	ISCA1
79670	TUT7
440173	LINC02893
1612	DAPK1
1514	CTSL
23552	CDK20
10927	SPIN1
53358	SHC3
1164	CKS2
79048	SECISBP2
10507	SEMA4D
6850	SYK
549	AUH
4783	NFIL3
10558	SPTLC1
3376	IARS1
55035	NOL8
401541	CENPP
64768	IPPK
100128361	LOC100128361
23299	BICD2
83744	ZNF484
89846	FGD3
84270	CARD19
4814	NINJ1
65268	WNK2
158293	FAM120AOS
23196	FAM120A
5253	PHF2
101929519	NA
138639	PTPDC1
158257	LINC02603
169841	ZNF169
84641	MFSD14B
101928099	PCAT7
84909	AOPEP
2176	FANCC
5727	PTCH1
100128782	ERCC6L2-AS1
375748	ERCC6L2
11046	SLC35D2
195828	ZNF367
22927	HABP4
8555	CDC14B
195827	PRXL2C
22869	ZNF510
158431	ZNF782
441457	NUTM2G
84278	MFSD14CP
1515	CTSV
100499484	SUGT1P4-STRA6LP
23424	TDRD7
158427	TSTD2
4686	NCBP1
7507	XPA
51531	TRMO
10541	ANP32B
54187	NANS
9830	TRIM14
7464	CORO2A
55357	TBC1D2
203286	ANKS6
79695	GALNT12
7046	TGFBR1
85365	ALG2
10952	SEC61B
55014	STX17
23071	ERP44
27130	INVS
54881	TEX10
91283	MSANTD3
347273	CAVIN4
54534	MRPL50
7743	ZNF189
84302	PGAP4
56254	RNF20
10592	SMC2
25934	NIPSNAP3A
19	ABCA1
23446	SLC44A1
83856	FSD1L
26134	RALGAPA1P1
2218	FKTN
55151	TMEM38B
58499	ZNF462
5887	RAD23B
9314	KLF4
8518	ELP1
54942	ABITRAM
8727	CTNNAL1
23731	TMEM245
54566	EPB41L4B
5774	PTPN3
7295	TXN
79987	SVEP1
1902	LPAR1
23392	ECPAS
158399	ZNF483
22949	PTGR1
548645	DNAJC25
158401	SHOC1
7357	UGCG
64420	SUSD1
9991	PTBP3
84263	HSDL2
158405	KIAA1958
58493	INIP
401548	SNX30
169834	ZNF883
1318	SLC31A2
23307	FKBP15
1317	SLC31A1
246184	CDC26
9128	PRPF4
138065	RNF183
114987	WDR31
54836	BSPRY
81932	HDHD3
210	ALAD
54107	POLE3
5998	RGS3
114991	ZNF618
85301	COL27A1
80709	AKNA
9550	ATP6V1G1
203197	TMEM268
5069	PAPPA
22954	TRIM32
7099	TLR4
55755	CDK5RAP2
1955	MEGF9
26190	FBXW2
5711	PSMD5
253039	CUTALP
26147	PHF19
7185	TRAF1
727	C5
11064	CNTRL
51552	RAB14
105376337	NA
2934	GSN
2040	STOM
153090	DAB2IP
158135	TTLL11
4702	NDUFA8
26468	LHX6
92400	RBM18
92399	MRRF
5742	PTGS1
5082	PDCL
54542	RC3H2
10773	ZBTB6
57684	ZBTB26
23637	RABGAP1
81571	MIR600HG
55342	STRBP
57706	DENND1A
10783	NEK6
5695	PSMB7
100129034	LOC100129034
2649	NR6A1
169611	OLFML2A
11224	RPL35
81873	ARPC5L
2800	GOLGA1
286205	SCAI
5537	PPP6C
10244	RABEPK
3309	HSPA5
26130	GAPVD1
79109	MAPKAP1
5090	PBX3
89853	MVB12B
23099	ZBTB43
403341	ZBTB34
9649	RALGPS1
84253	GARNL3
29988	SLC2A8
7633	ZNF79
6136	RPL12
90678	LRSAM1
64855	NIBAN2
6812	STXBP1
286207	CFAP157
138428	PTRH1
27433	TOR2A
1025	CDK9
2356	FPGS
203	AK1
30815	ST6GALNAC6
27090	ST6GALNAC4
8818	DPM2
399665	EEIG1
203245	NAIF1
114789	SLC25A25
100289019	SLC25A25-AS1
80142	PTGES2
389791	PTGES2-AS1
3934	LCN2
79095	BBLN
25792	CIZ1
1759	DNM1
2801	GOLGA2
375757	SWI5
26995	TRUB2
51117	COQ4
10999	SLC27A4
81605	URM1
51148	CERCAM
4957	ODF2
2733	GLE1
6709	SPTAN1
89891	DYNC2I2
6418	SET
29941	PKN3
84885	ZDHHC12
100506100	ZDHHC12-DT
10444	ZER1
54662	TBC1D13
2021	ENDOG
51490	SPOUT1
883	KYAT1
56262	LRRC8A
22845	DOLK
23511	NUP188
56904	SH3GLB2
84895	MIGA2
57171	DOLPP1
1384	CRAT
5524	PTPA
389792	IER5L
100506119	LINC01503
100506190	LINC00963
28989	NTMT1
140459	ASB6
9536	PTGES
27348	TOR1B
1861	TOR1A
51759	C9orf78
10868	USP20
23048	FNBP1
57720	GPR107
23413	NCS1
445	ASS1
8939	FUBP3
23404	EXOSC2
25	ABL1
83543	AIF1L
8021	NUP214
286336	FAM78A
84726	PRRC2B
10585	POMT1
83549	UCK1
2889	RAPGEF1
9442	MED27
23064	SETX
7270	TTF1
64794	DDX31
9329	GTF3C4
11092	SPACA9
7248	TSC1
9328	GTF3C5
100996574	NA
1056	CEL
5900	RALGDS
29989	OBP2B
28	ABO
6838	SURF6
6837	MED22
6130	RPL7A
26815	SNORD36A
6834	SURF1
6835	SURF2
6836	SURF4
57109	REXO4
11094	CACFD1
11182	SLC2A6
7410	VAV2
266655	BRD3OS
8019	BRD3
11091	WDR5
6256	RXRA
1289	COL5A1
100506599	PPP1R26-AS1
9858	PPP1R26
138162	PIERCE1
51116	MRPS2
5047	PAEP
157922	CAMSAP1
10422	UBAC1
138151	NACC2
90120	TMEM250
169714	QSOX2
399693	CCDC187
26086	GPSM1
728489	DNLZ
6621	SNAPC4
10807	ENTR1
23203	PMPCA
56623	INPP5E
9919	SEC16A
4851	NOTCH1
51162	EGFL7
10555	AGPAT2
84973	SNHG7
85014	TMEM141
100131193	CCDC183-AS1
55684	RABL6
29085	PHPT1
158056	MAMDC4
8721	EDF1
7186	TRAF2
54461	FBXW5
286257	PAXX
9022	CLIC3
20	ABCA2
56654	NPDC1
954	ENTPD2
89958	SAPCD2
91373	UAP1L1
100289341	MAN1B1-DT
11253	MAN1B1
29952	DPP7
2902	GRIN1
389816	LRRC26
29882	ANAPC2
8636	SSNA1
286262	TPRN
94107	TMEM203
27158	NDOR1
727800	RNF208
375791	CYSRT1
643596	RNF224
10383	TUBB4B
25920	NELFB
54863	TOR4A
441478	NRARP
54932	EXD3
10811	NOXA1
377841	ENTPD8
26012	NSMF
64975	MRPL41
92715	DPH7
116225	ZMYND19
92714	ARRDC1
85026	ARRDC1-AS1
79813	EHMT1
4549	RNR1
4550	RNR2
4567	TRNL1
4535	ND1
4536	ND2
4570	TRNN
4511	TRNC
4512	COX1
4513	COX2
4509	ATP8
4508	ATP6
4514	COX3
4537	ND3
4539	ND4L
4538	ND4
4575	TRNS2
4540	ND5
4541	ND6
4519	CYTB
4571	TRNP
293	SLC25A6
4267	CD99
414	ARSD
5613	PRKX
389906	LOC389906
8226	PUDP
412	STS
8228	PNPLA4
6907	TBL1X
357	SHROOM2
55841	WWC3
1183	CLCN4
4281	MID1
3052	HCCS
10943	MSL3
5634	PRPS2
7114	TMSB4X
9367	RAB9A
6399	TRAPPC2
8481	OFD1
2824	GPM6B
54960	GEMIN8
286480	UBE2E4P
2187	FANCB
158747	MOSPD2
140462	ASB9
5277	PIGA
8544	PIR
57393	CLTRN
340591	CA5BP1
11238	CA5B
8233	ZRSR2
8905	AP1S2
56474	CTPS2
94056	SYAP1
55787	TXLNG
5931	RBBP7
9185	REPS2
4810	NHS
6322	SCML1
10389	SCML2
6792	CDKL5
5256	PHKA2
5160	PDHA1
30011	SH3KBP1
256643	BCLAF3
1964	EIF1AX
6197	RPS6KA3
51360	MBTPS2
404281	YY2
6611	SMS
5251	PHEX
10549	PRDX4
23597	ACOT9
6303	SAT1
79135	APOO
80311	KLHL15
1968	EIF2S3
7543	ZFX
5165	PDK3
5422	POLA1
139420	PPP4R3C
2710	GK
257397	TAB3
1756	DMD
5638	PRRG1
347404	LANCL3
7504	XK
6990	DYNLT3
94122	SYTL5
6103	RPGR
100874211	MID1IP1-AS1
58526	MID1IP1
54880	BCOR
10159	ATP6AP2
159013	CXorf38
9282	MED14
8239	USP9X
1654	DDX3X
8573	CASK
139341	FUNDC1
7403	KDM6A
55634	KRBOX4
641339	ZNF674
401588	ZNF674-AS1
56548	CHST7
84679	SLC9A7
6102	RP2
9767	JADE3
54539	NDUFB11
8241	RBM10
7317	UBA1
5127	CDK16
8237	USP11
7592	ZNF41
203414	LINC01560
369	ARAF
7076	TIMP1
2002	ELK1
8409	UXT
347344	ZNF81
7569	ZNF182
57232	ZNF630
92745	SLC38A5
24140	FTSJ1
64840	PORCN
10682	EBP
4943	TBC1D25
5935	RBM3
64743	WDR13
6839	SUV39H1
10013	HDAC6
10245	TIMM17B
10084	PQBP1
7355	SLC35A2
11040	PIM2
55593	OTUD5
56850	GRIPAP1
7030	TFE3
90060	CCDC120
11230	PRAF2
11152	WDR45
27238	GPKOW
5355	PLP2
4007	PRICKLE3
28952	CCDC22
89801	PPP1R3F
729447	GAGE2A
389856	USP27X
1184	CLCN5
23708	GSPT2
9500	MAGED1
64061	TSPYL2
8242	KDM5C
23096	IQSEC2
8243	SMC1A
3028	HSD17B10
10075	HUWE1
23133	PHF8
54954	FAM120C
90121	TSR2
2245	FGD1
54552	GNL3L
10916	MAGED2
27301	APEX2
90736	VCF2
28986	MAGEH1
10325	RRAGB
11279	KLF8
29978	UBQLN2
550643	NBDY
169981	SPIN3
474343	SPIN2B
158584	FAAH2
158586	ZXDB
7789	ZXDA
139886	SPIN4
92249	LINC01278
23229	ARHGEF9
139285	AMER1
55906	ZC4H2
81887	LAS1L
4478	MSN
367	AR
4983	OPHN1
286451	YIPF6
1947	EFNB1
64219	PJA1
27112	NALF2
3476	IGBP1
51248	PDZD11
24137	KIF4A
1741	DLG3
29934	SNX12
4303	FOXO4
3561	IL2RG
9968	MED12
9203	ZMYM3
4841	NONO
6872	TAF1
8473	OGT
93953	GCNA
5303	PIN4
54821	ERCC6L
6191	RPS4X
55869	HDAC8
5255	PHKA1
53344	CHIC1
554203	JPX
100302692	FTX
6567	SLC16A2
51132	RLIM
22	ABCB7
139596	UPRT
286495	TTC3P1
51260	PBDC1
57692	MAGEE1
